Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
K 寄存器.Double204,K1412,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double205,K1416,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double206,K1420,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double207,K1424,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double208,K1428,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double209,K1432,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double210,K1436,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double211,K1440,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double212,K1444,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double213,K1448,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double214,K1452,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double215,K1456,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double216,K1460,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double217,K1464,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double218,K1468,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double219,K1472,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double220,K1476,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double221,K1480,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double222,K1484,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double223,K1488,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double224,K1492,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double225,K1496,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double226,K1500,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double227,K1504,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double228,K1508,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double229,K1512,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double230,K1516,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double231,K1520,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double232,K1524,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double233,K1528,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double234,K1532,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double235,K1536,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double236,K1540,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double237,K1544,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double238,K1548,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double239,K1552,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double240,K1556,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double241,K1560,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double242,K1564,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double243,K1568,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double244,K1572,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double245,K1576,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double246,K1580,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double247,K1584,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double248,K1588,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double249,K1592,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double250,K1596,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double251,K1600,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double252,K1604,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double253,K1608,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double254,K1612,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double255,K1616,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double256,K1620,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double257,K1624,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double258,K1628,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double259,K1632,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double260,K1636,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double261,K1640,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double262,K1644,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double263,K1648,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double264,K1652,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double265,K1656,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double266,K1660,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double267,K1664,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double268,K1668,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double269,K1672,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double270,K1676,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double271,K1680,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double272,K1684,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double273,K1688,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double274,K1692,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double275,K1696,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double276,K1700,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double277,K1704,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double278,K1708,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double279,K1712,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double280,K1716,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double281,K1720,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double282,K1724,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double283,K1728,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double284,K1732,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double285,K1736,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double286,K1740,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double287,K1744,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double288,K1748,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double289,K1752,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double290,K1756,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double291,K1760,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double292,K1764,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double293,K1768,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double294,K1772,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double295,K1776,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double296,K1780,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double297,K1784,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double298,K1788,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double299,K1792,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double300,K1796,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double301,K1800,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double302,K1804,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double303,K1808,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double304,K1812,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double305,K1816,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double306,K1820,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double307,K1824,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double308,K1828,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double309,K1832,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double310,K1836,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double311,K1840,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double312,K1844,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double313,K1848,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double314,K1852,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double315,K1856,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double316,K1860,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double317,K1864,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double318,K1868,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double319,K1872,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double320,K1876,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double321,K1880,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double322,K1884,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double323,K1888,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double324,K1892,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double325,K1896,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double326,K1900,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double327,K1904,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double328,K1908,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double329,K1912,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double330,K1916,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double331,K1920,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double332,K1924,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double333,K1928,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double334,K1932,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double335,K1936,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double336,K1940,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double337,K1944,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double338,K1948,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double339,K1952,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double340,K1956,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double341,K1960,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double342,K1964,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double343,K1968,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double344,K1972,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double345,K1976,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double346,K1980,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double347,K1984,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double348,K1988,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double349,K1992,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double350,K1996,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double351,K2000,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double352,K2004,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double353,K2008,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double354,K2012,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double355,K2016,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double356,K2020,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double357,K2024,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double358,K2028,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double359,K2032,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double360,K2036,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double361,K2040,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double362,K2044,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double363,K2048,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double364,K2052,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double365,K2056,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double366,K2060,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double367,K2064,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double368,K2068,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double369,K2072,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double370,K2076,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double371,K2080,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double372,K2084,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double373,K2088,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double374,K2092,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double375,K2096,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double376,K2100,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double377,K2104,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double378,K2108,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double379,K2112,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double380,K2116,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double381,K2120,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double382,K2124,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double383,K2128,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double384,K2132,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double385,K2136,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double386,K2140,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double387,K2144,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double388,K2148,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double389,K2152,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double390,K2156,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double391,K2160,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double392,K2164,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double393,K2168,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double394,K2172,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double395,K2176,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double396,K2180,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double397,K2184,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double398,K2188,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double399,K2192,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double400,K2196,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double401,K2200,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double402,K2204,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double403,K2208,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double404,K2212,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double405,K2216,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double406,K2220,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double407,K2224,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double408,K2228,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double409,K2232,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double410,K2236,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double411,K2240,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double412,K2244,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double413,K2248,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double414,K2252,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double415,K2256,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double416,K2260,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double417,K2264,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double418,K2268,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double419,K2272,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double420,K2276,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double421,K2280,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double422,K2284,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double423,K2288,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double424,K2292,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double425,K2296,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double426,K2300,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double427,K2304,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double428,K2308,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double429,K2312,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double430,K2316,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double431,K2320,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double432,K2324,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double433,K2328,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double434,K2332,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double435,K2336,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double436,K2340,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double437,K2344,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double438,K2348,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double439,K2352,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double440,K2356,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double441,K2360,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double442,K2364,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double443,K2368,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double444,K2372,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double445,K2376,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double446,K2380,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double447,K2384,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double448,K2388,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double449,K2392,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double450,K2396,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double451,K2400,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double452,K2404,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double453,K2408,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double454,K2412,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double455,K2416,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double456,K2420,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double457,K2424,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double458,K2428,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double459,K2432,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double460,K2436,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double461,K2440,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double462,K2444,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double463,K2448,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double464,K2452,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double465,K2456,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double466,K2460,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double467,K2464,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double468,K2468,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double469,K2472,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
K 寄存器.Double470,K2476,Double,1,R/W,100,,,,,,,,,,64 位 IEEE 浮点数数组,
